student_id,semester_id,cumulative_gpa_before_sem,previous_semester_gpa,avg_gpa_change_from_previous_semester,total_credits,num_courses,avg_module_completion_pct,avg_video_watch_pct,avg_quiz_score,total_late_submissions,days_active,days_since_last_activity,num_failed_courses,grade_stddev_across_courses,semester_performance_class
STU10297,2026S1,1.5575027760465174,1.2295662511120427,-0.3279365249344748,23,8,84.94633046971809,66.92559802773698,74.53453144409524,4,39,0,2,0.628604708832133,0
STU10298,2026S1,4.412159083087133,4.519152606929675,0.1069935238425419,23,8,91.6472154784525,36.231286816500514,100.0,2,63,15,0,0.42302731990395176,2
STU10299,2026S1,3.0045955951513665,2.6859688450152945,-0.318626750136072,23,8,73.32660484302104,55.36730052575456,60.28721164587241,3,74,42,0,0.4757422685043531,1
STU10300,2026S1,4.4941724410816315,4.570928785059476,0.07675634397784492,23,8,71.74276800969388,43.72745093467891,39.570525414196254,1,70,22,0,0.8479366783666877,2
STU10301,2026S1,3.294013228443892,2.9487995948258576,-0.34521363361803425,23,8,83.08791722463755,80.33120123789209,98.30110280471175,5,58,10,2,0.9211793746026413,1
STU10302,2026S1,4.544701404873731,4.200746731826159,-0.34395467304757155,23,8,72.03775149506076,39.52538076231952,96.82028786559995,4,40,48,1,0.7579351542380454,2
STU10303,2026S1,4.763148590307605,4.054479242355547,-0.7086693479520578,23,8,52.17984071304207,98.619176277683,74.77869168866823,4,51,3,1,0.8067102288637054,2
STU10304,2026S1,3.6324442120128726,3.5843605150176394,-0.04808369699523318,23,8,87.93635058327665,43.712937113020786,56.08724915854341,4,59,47,0,0.25477029906465415,1
STU10305,2026S1,4.614921356708914,5.0,0.3850786432910862,23,8,47.48572228644178,49.22035294649223,80.43538708297561,2,32,43,0,0.5188206258585217,2
STU10306,2026S1,2.6683506246674202,3.0875498688423,0.41919924417487975,23,8,81.0251539335519,83.4898692211601,65.58767499835133,0,87,22,2,0.7948152498489888,1
STU10307,2026S1,4.773368286116006,4.87058853715428,0.09722025103827381,23,8,100.0,100.0,59.43106280936496,3,108,30,0,0.710443395822625,2
STU10308,2026S1,2.9679873077444703,2.3676829630264074,-0.6003043447180629,23,8,82.99822130466141,61.26734776489705,52.82475453357059,3,90,30,0,0.6194133228096792,1
STU10309,2026S1,3.610991304385447,3.864153862355624,0.2531625579701773,23,8,64.58840878049507,81.88693602881385,64.70734069117835,1,69,4,0,0.23888312964053665,1
STU10310,2026S1,2.6337767296625945,2.7014766117188787,0.06769988205628419,23,8,68.22953740117318,49.10830825329895,74.84418192680548,2,41,26,0,0.66998601187724,1
STU10311,2026S1,4.444890034876785,4.322939086969384,-0.12195094790740146,23,8,80.55935649188214,59.78429364741659,67.95517931732176,2,65,28,1,0.1,2
STU10312,2026S1,3.074411612227517,3.4366214506016153,0.36220983837409815,23,8,74.6794235960107,67.82748061545573,80.91768164509794,4,65,12,2,0.5759171943110931,1
STU10313,2026S1,2.9620960812767017,3.1467294873192557,0.18463340604255407,23,8,86.34378793981936,53.446654730665095,61.05375149937191,2,109,44,1,0.5229437088505963,1
STU10314,2026S1,4.0924255216604335,4.6808902344962,0.5884647128357665,23,8,96.7512547608679,92.8076051039808,57.465186332267045,1,96,34,1,0.24129520016448497,2
STU10315,2026S1,3.624465013122638,3.2027733629382276,-0.42169165018441035,23,8,94.71618134941507,86.0409461772019,71.97391068066726,1,43,8,1,0.5837943730925049,1
STU10316,2026S1,4.387167259733851,3.988938167563456,-0.39822909217039504,23,8,57.662779416221625,59.36801610145423,66.5534260433147,3,111,49,1,0.23751602427145257,2
STU10317,2026S1,3.5414970521539515,3.193803216934214,-0.3476938352197374,23,8,75.23998155194539,20.958343481208445,91.71290547690691,2,50,17,2,0.49649269372357824,1
STU10318,2026S1,4.593451085532802,4.507944632325429,-0.08550645320737349,23,8,82.39202455383726,55.482270725483176,58.761568380400774,7,48,14,1,0.11607535173883121,2
STU10319,2026S1,3.809174865197684,4.285626541636606,0.4764516764389226,23,8,97.75414807751856,95.18023509468833,55.95885236171938,1,95,23,1,1.0455293506288603,2
STU10320,2026S1,1.6068125127233714,1.4197347551172401,-0.18707775760613132,23,8,80.38761702989237,67.50338148096944,61.96153120168181,6,51,30,2,0.1,0
STU10321,2026S1,2.8592634682403784,2.678602214072908,-0.18066125416747036,23,8,64.74449569819808,90.47024808605444,57.563021148683156,5,75,52,2,0.7287427561937598,1
STU10322,2026S1,4.147146550713345,4.272334130767732,0.12518758005438624,23,8,81.52564102401702,100.0,53.65627266870444,4,29,46,0,0.1,2
STU10323,2026S1,4.439650185912131,4.692596820250483,0.2529466343383513,23,8,100.0,82.13678951253308,35.62134257121571,4,23,6,0,0.5817108322437826,2
STU10324,2026S1,3.056354576459645,2.3853170981652467,-0.6710374782943984,23,8,71.21397791971499,92.60455109017565,44.235446530950426,0,47,8,2,0.7683204432536639,1
STU10325,2026S1,3.5935941450352873,3.9055086078918624,0.3119144628565751,23,8,64.47995621084418,58.61610253344017,62.83617699697978,2,46,58,1,0.612344145655485,1
STU10326,2026S1,4.6966391764154745,4.500074284634983,-0.19656489178049164,23,8,74.51292644523699,93.26465732527012,41.46374614243696,1,46,15,1,0.5498399205961321,2
STU10327,2026S1,3.0593139546077195,3.0285865404196812,-0.03072741418803826,23,8,65.23686952949693,65.768660203568,75.16383406403364,3,21,33,2,0.287606034213301,1
STU10328,2026S1,2.8580929748386454,3.2835722146599067,0.42547923982126123,23,8,87.40482614266698,54.66555317465229,71.6596574329755,2,101,31,0,0.410078140059424,1
STU10329,2026S1,4.510365078601925,4.445431998813583,-0.06493307978834206,23,8,65.346109468267,100.0,52.9420891017403,5,65,22,1,0.744886303535796,2
STU10330,2026S1,4.637224523353264,4.177663367297491,-0.45956115605577263,23,8,94.38799448539184,69.59893718663157,64.04865163694438,3,17,54,1,0.3776665200820932,2
STU10331,2026S1,3.219687006691391,2.777515416412107,-0.44217159027928377,23,8,82.42929440834041,55.748820570194425,61.55070254573796,3,102,19,2,1.0725262342941202,1
STU10332,2026S1,4.205010029206753,4.196276464867945,-0.008733564338808009,23,8,85.4549664594368,78.50122866010834,32.51332114929893,5,30,44,0,0.7471633046655237,1
STU10333,2026S1,4.450867195671659,4.350557775122232,-0.1003094205494266,23,8,85.34006485101703,48.28453401389099,73.00895222478816,2,48,54,1,1.2941037824979555,2
STU10334,2026S1,3.5068596264726954,3.5247015787235556,0.01784195225086016,23,8,87.77804450362245,44.887307422739624,54.24504572336873,7,57,35,1,0.2501389963727231,1
STU10335,2026S1,2.824757846135525,2.704374451826634,-0.12038339430889122,23,8,70.35940666871707,65.80371729901337,47.45444790900822,3,27,45,1,0.1,1
STU10336,2026S1,4.5921416847041625,4.964569739789624,0.37242805508546173,23,8,60.32900487733896,41.198038453203154,77.2077797039681,2,72,8,1,0.5366167883934347,2
STU10337,2026S1,2.7239438557198086,2.7313740276643297,0.007430171944521113,23,8,67.857618706421,60.51098152964189,69.37767583865984,3,92,13,0,0.26028854148095765,1
STU10338,2026S1,3.0806049719912476,2.551711674883436,-0.5288932971078117,23,8,88.89530658514519,43.764918790080294,81.40243630251575,1,83,42,2,0.7247156942739531,1
STU10339,2026S1,4.240479384257706,4.485439281816729,0.24495989755902237,23,8,48.50278433771308,89.60642693383409,62.87802517191183,0,18,19,0,0.6795715395631916,2
STU10340,2026S1,4.295568771782083,4.867450055030137,0.5718812832480538,23,8,45.00599128579721,100.0,68.87540156847783,3,96,12,1,0.9328789435901101,2
STU10341,2026S1,4.52245949606049,4.568938790416949,0.04647929435645892,23,8,78.36849412510868,42.207435156759004,79.38481605448035,4,39,16,1,0.7288433808185644,2
STU10342,2026S1,3.1597472849885597,3.229512394020657,0.06976510903209743,23,8,87.66363015158936,100.0,95.17407436457947,1,95,21,0,0.1488195333577646,1
STU10343,2026S1,3.295100785059015,3.0611352814402024,-0.2339655036188124,23,8,89.6998599419675,85.20999820074374,59.39345885088069,2,68,4,0,0.612016736608697,1
STU10344,2026S1,4.50253877848869,4.42980355665156,-0.07273522183712977,23,8,60.73805005958602,74.86018259364674,69.46570153374938,3,64,35,0,0.8857090141143242,2
STU10345,2026S1,3.2047555335073836,3.3556165363553587,0.1508610028479751,23,8,57.30657109031211,39.544421652915105,75.32422873081364,6,102,58,2,0.9169912712171562,1
STU10346,2026S1,3.1154631564743345,3.455000176268012,0.33953701979367734,23,8,64.70819062837992,37.17153909634589,75.1805976132305,5,79,31,0,0.5970707606022715,1
STU10347,2026S1,3.118381553451715,3.2521816371308363,0.13380008367912133,23,8,69.10801971154808,69.27892013272987,55.76294527532285,2,59,28,1,0.5296234141249918,1
STU10348,2026S1,4.16229683014925,4.7077090937109425,0.5454122635616923,23,8,69.9704873831483,66.54685129423774,62.983513591506416,1,70,44,0,1.124953432761528,2
STU10349,2026S1,3.933217063619998,3.9627581578353235,0.02954109421532536,23,8,76.8176703841867,64.10469740308454,75.14778107465722,4,44,11,0,0.49803589968629836,1
STU10350,2026S1,4.763230275384068,4.426721624328509,-0.33650865105555905,23,8,96.08437680892717,70.97399145863741,68.16856545872021,4,23,34,0,0.8679239528814532,2
STU10351,2026S1,2.673842311864354,2.3459256946277205,-0.32791661723663346,23,8,74.08911141841749,55.711337674260335,99.46349202810651,3,78,3,2,0.9883506466427745,1
STU10352,2026S1,2.7681410714781025,3.138464591041413,0.37032351956331055,23,8,89.06474739295652,65.521937228982,59.42886841701676,1,55,16,1,0.9826277529605085,1
STU10353,2026S1,4.185207816357645,4.487338408743974,0.30213059238632933,23,8,84.81991014144748,69.911559731008,50.604842377664184,6,91,20,1,0.9126664737332748,1
STU10354,2026S1,3.804137400269336,3.3107561797652703,-0.4933812205040655,23,8,64.3462922300016,100.0,73.72114666467792,4,44,17,1,0.8050048960383048,1
STU10355,2026S1,2.757415124614774,2.694562667484005,-0.06285245713076915,23,8,84.64641958282849,24.605550423829065,48.109209175772435,2,103,46,2,0.566921430493914,1
STU10356,2026S1,3.137128805949751,3.0851706633629976,-0.051958142586753464,23,8,83.61585547735928,77.50692100284846,56.74786399499155,1,80,38,1,0.8315174124316593,1
STU10357,2026S1,4.466440244991391,4.2409803875020335,-0.2254598574893576,23,8,74.99174763749781,71.68796021840137,66.45231851086511,6,107,8,0,0.5229285088010556,2
STU10358,2026S1,3.840455720692026,3.417343804357464,-0.423111916334562,23,8,77.60748267627052,70.40887561944326,64.40668556182727,2,111,13,0,0.9118178915055419,1
STU10359,2026S1,3.353559758389294,3.1214785087098105,-0.23208124967948374,23,8,74.13284520546911,77.32886064273822,63.91263890961719,2,51,53,0,0.216054757892854,1
STU10360,2026S1,4.634818825662088,4.348814257267601,-0.2860045683944872,23,8,58.61957649995443,100.0,54.85723785135089,4,62,53,1,0.5929066483415247,2
STU10361,2026S1,3.4150911169400824,2.999150577673145,-0.4159405392669373,23,8,100.0,76.9064611252486,71.65539189284004,3,28,41,1,0.39189709207187484,1
STU10362,2026S1,4.009172226666465,4.257891822716196,0.2487195960497317,23,8,90.83252868348823,40.106806821252846,100.0,2,54,59,0,0.1,2
STU10363,2026S1,3.724428540181024,3.8093125114037463,0.08488397122272229,23,8,82.90813748892633,77.1856738467328,79.9299682874114,4,63,41,0,0.35805939113710317,1
STU10364,2026S1,2.8553320692113293,2.7160952707877435,-0.13923679842358583,23,8,68.92127032073394,66.80489945265991,31.81266167003963,6,73,50,0,0.1,1
STU10365,2026S1,3.292572170172035,2.6714016166229446,-0.6211705535490903,23,8,73.6230900809553,57.67014130198416,57.66837556043247,2,84,23,1,0.43748928110812413,1
STU10366,2026S1,2.8486686720402288,2.7589458392397828,-0.08972283280044602,23,8,57.42698512169656,73.74049426685926,74.5756010486243,4,50,12,1,0.6532079180007818,1
STU10367,2026S1,2.7940936428115606,2.9504103301857274,0.15631668737416682,23,8,82.0490832007929,67.6411706178152,38.07510151535104,2,26,34,1,0.9147267086950526,1
STU10368,2026S1,2.6098971387672325,2.3890839451365418,-0.22081319363069074,23,8,80.0427608874914,65.45775665960637,21.411917008859497,6,20,15,2,0.4648254865645316,0
STU10369,2026S1,3.4243405597486793,3.079350825564746,-0.3449897341839332,23,8,71.90164616161881,67.95856870378046,51.95295520087578,4,118,42,1,0.1,1
STU10370,2026S1,4.116057678096688,4.079151072906485,-0.036906605190202946,23,8,75.4487313769694,46.50070861700919,50.44381816189861,3,101,3,0,0.5238396310735278,1
STU10371,2026S1,3.477026617062247,3.577547265488182,0.10052064842593511,23,8,70.52215626290729,84.33719962860259,94.5214246818567,2,12,2,1,0.9076919658644074,1
STU10372,2026S1,3.554236002680504,2.9542567429488997,-0.5999792597316045,23,8,67.58799137316537,67.24530748603743,71.3986284448157,7,19,33,2,0.1,1
STU10373,2026S1,4.353041351785122,4.7592440931510875,0.40620274136596546,23,8,63.35418942159873,75.29084533286883,62.39703317100735,5,33,14,0,0.35029748325301363,2
STU10374,2026S1,4.686986193175944,4.3122480760049005,-0.37473811717104333,23,8,59.68773799034529,52.689776853616735,59.31330715110339,1,106,30,0,0.5400055419680987,2
STU10375,2026S1,2.869064012823821,2.7422291966296855,-0.1268348161941355,23,8,64.47144312713799,47.61196978005253,73.11184541811423,6,65,0,0,0.1,1
STU10376,2026S1,3.390841791343222,3.745223101003957,0.3543813096607349,23,8,65.62306915810257,62.56662102678983,68.56503591305419,2,35,0,0,0.3711336521024142,1
STU10377,2026S1,2.929886781835272,2.9674944985206393,0.03760771668536744,23,8,91.3379914056484,69.42086976635089,73.07791630331087,6,78,32,1,1.0101297283448512,1
STU10378,2026S1,3.6449687684788676,3.97379619872685,0.32882743024798256,23,8,65.72037026955707,61.78049188870213,70.81693201041531,5,33,25,0,0.8049548129048273,1
STU10379,2026S1,3.03408919883768,3.500192886971388,0.46610368813370817,23,8,44.488298590802565,71.71709886013505,83.704766276076,3,53,52,0,0.2500241332991943,1
STU10380,2026S1,3.228879516757437,2.7909767062101314,-0.4379028105473055,23,8,79.37538026085147,26.947766898309993,65.59069848841968,4,35,41,2,0.8342574709236679,1
STU10381,2026S1,3.364543055835269,3.6351562274501283,0.2706131716148592,23,8,84.35412926300081,100.0,79.01636401190541,4,80,0,0,0.6773697596760138,1
STU10382,2026S1,3.4370381271157764,3.83468418337122,0.3976460562554438,23,8,89.53148403221748,54.67654903510402,71.4230823920193,3,85,15,1,1.127623496550299,1
STU10383,2026S1,4.510906868515285,4.39816520416725,-0.11274166434803501,23,8,77.49246274331016,46.82534465703907,68.64423150602303,3,66,36,0,0.6269634240787559,2
STU10384,2026S1,3.196741082972987,3.1078768750079195,-0.08886420796506744,23,8,57.89836709714561,92.86972317719405,57.80656085094262,2,112,51,0,0.3301568259369356,1
STU10385,2026S1,4.434090033926687,3.8601768892902726,-0.5739131446364141,23,8,63.01605561978709,46.74268964039367,63.82119002513009,3,117,49,1,0.21957271664520012,2
STU10386,2026S1,2.9815034436744337,3.215827279199354,0.2343238355249202,23,8,84.00246207689922,74.03928539829474,64.13721823710526,3,45,34,2,0.6979305566068191,1
STU10387,2026S1,2.6921073037640433,1.9316468091586112,-0.7604604946054321,23,8,96.88559670143425,46.74008641595229,84.4175291679482,0,26,7,1,0.5716821061298244,1
STU10388,2026S1,3.755224263492702,4.045866607711712,0.29064234421901025,23,8,57.856599983354144,63.922225059099276,69.2415295498202,1,89,46,1,0.7311775338265616,1
STU10389,2026S1,4.20177947776394,3.7764786573542297,-0.42530082040970996,23,8,78.17876690573108,64.17170058536175,48.73327700406445,6,104,34,0,0.37634481826283306,1
STU10390,2026S1,2.932216875875243,3.3494234863538757,0.4172066104786327,23,8,66.6758934793579,54.99290630500903,37.16039934728113,3,27,50,2,0.7993128245911394,1
STU10391,2026S1,4.646946742074659,4.765828772581962,0.11888203050730262,23,8,62.63894868082543,87.50139882673368,44.51871435096868,3,105,1,0,0.9533689183098866,2
STU10392,2026S1,4.239837502374497,4.5425278116592045,0.3026903092847073,23,8,75.52495209013034,98.34161305371224,52.599567192919544,1,75,43,1,0.6614021596042157,2
STU10393,2026S1,2.676992363747181,2.433159272498025,-0.2438330912491562,23,8,72.99529197596644,54.69292596473777,73.29626803846058,2,19,52,1,0.898898947878384,1
STU10394,2026S1,4.596086177297741,4.196050098739916,-0.4000360785578243,23,8,44.63048168805321,72.61448516577872,53.856406457763605,0,70,17,1,0.6896338040719291,2
STU10395,2026S1,3.463524337023713,2.9344376878767258,-0.5290866491469872,23,8,78.02388442171087,43.598932252796246,87.07694239208361,2,48,9,1,0.6655846722250548,1
STU10396,2026S1,2.1056035387720087,2.432964442439771,0.3273609036677625,23,8,79.92143562562794,72.11548356504574,42.92123390172042,4,23,9,2,0.44801592402027735,0
STU10397,2026S1,2.4598887814869133,2.658770802206077,0.19888202071916394,23,8,86.2098260582554,86.42100800405672,76.93269752679004,2,56,44,0,0.962321276726271,1
STU10398,2026S1,2.7991855406065778,3.0087094544288586,0.20952391382228086,23,8,66.40941824021851,72.25278056357864,31.467592712966074,5,19,11,2,0.42251916117883115,1
STU10399,2026S1,2.7159716463156625,2.8034043576393146,0.08743271132365216,23,8,51.182512289492045,58.66909288174483,44.888760753581835,3,64,38,1,0.6681289430499324,1
STU10400,2026S1,3.8483416471957517,4.01150312197227,0.1631614747765182,23,8,68.68035645400609,64.87929890535531,47.12034551053481,2,101,57,1,0.310729977793673,1
STU10401,2026S1,3.6366886286756896,3.549189114105651,-0.0874995145700388,23,8,85.5888924415938,60.36742394064636,46.896813166005614,7,33,23,0,0.852104030587427,1
STU10402,2026S1,3.4026237470720613,3.51371393722539,0.11109019015332855,23,8,73.86201270022794,65.78279967446699,53.52495795074216,0,49,47,1,0.5422907222411941,1
STU10403,2026S1,3.450296789577755,3.1932457077218177,-0.2570510818559373,23,8,87.73961079273651,56.94471960278394,79.16024090471126,3,72,21,0,0.7544352023223957,1
STU10404,2026S1,3.1544451870569477,3.0516252573951412,-0.10281992966180642,23,8,55.486451605550876,73.46041730282604,77.91704376119546,1,43,40,2,0.22061197412253447,1
STU10405,2026S1,3.3521303052368827,4.265129153886704,0.9129988486498215,23,8,87.18145964598573,46.00320400811047,46.87631750571845,4,58,4,0,0.31465447667736585,1
STU10406,2026S1,3.675515789386515,3.6871921934663052,0.011676404079790093,23,8,78.73567944915975,14.243142616493287,61.46834164914534,2,72,21,0,0.36981900425627473,1
STU10407,2026S1,4.640546187793516,4.049059928936668,-0.5914862588568486,23,8,69.6764733042511,91.30985948975157,73.17894849804476,0,114,3,0,0.6762336502842519,2
STU10408,2026S1,2.3098346182632685,2.1872576165820834,-0.12257700168118513,23,8,91.05529557514446,68.83477861240964,61.669904385731726,4,18,40,5,0.6381195334612617,0
STU10409,2026S1,3.626136262715563,3.308879548447522,-0.3172567142680407,23,8,78.60036262328313,72.3672914058881,93.38846564769747,4,56,17,0,0.5132166608632563,1
STU10410,2026S1,1.5365180778809875,1.5842836322957525,0.047765554414765043,23,8,60.23689890506015,55.01741914561499,71.87601334607068,3,102,29,2,0.38329830389151054,0
STU10411,2026S1,3.860903473304549,3.5940957394574498,-0.2668077338470991,23,8,89.7281105363052,61.39236566261077,49.461808052012316,3,54,45,1,0.20676018454923817,1
STU10412,2026S1,3.413522118122446,3.3499727051556176,-0.06354941296682837,23,8,71.37428818791156,48.68072413034577,51.25217144626733,4,114,32,1,0.7896350642923458,1
STU10413,2026S1,3.3549653527253893,3.1330133478439417,-0.22195200488144762,23,8,75.5541967520889,93.54601817043593,47.59886600668608,3,45,58,1,0.29444866617289583,1
STU10414,2026S1,4.48126150601969,4.540416741478795,0.05915523545910517,23,8,62.05059648003493,59.96250397450905,52.413157375317795,1,18,21,0,0.7225888508412648,2
STU10415,2026S1,3.654474431803236,3.4662547840682953,-0.1882196477349405,23,8,74.22483513447004,39.10515849358127,65.38766167109809,4,114,59,0,0.14841178579721215,1
STU10416,2026S1,2.9081109506933625,3.0151749724430736,0.10706402174971119,23,8,60.809072756094,83.51375593181122,60.76089152364053,3,20,5,0,0.618000482476254,1
STU10417,2026S1,3.085673505956657,3.670247943671273,0.584574437714616,23,8,72.41709307031044,92.70205029572598,56.547647227746026,2,94,37,0,0.972368077536035,1
STU10418,2026S1,3.445365480555421,3.0990418155865282,-0.3463236649688928,23,8,75.46019508773146,66.34891490345817,75.47257920869501,4,86,45,2,0.7266077510176897,1
STU10419,2026S1,3.4373489713745906,3.6545055354601317,0.21715656408554107,23,8,84.08661161507662,100.0,71.17272772029864,4,33,47,1,0.6252832586884164,1
STU10420,2026S1,2.9852307484258858,2.24938181963782,-0.7358489287880658,23,8,53.900864969951336,75.88779427059217,36.567737543075594,4,10,37,2,0.9085738099099472,1
STU10421,2026S1,4.760777822975811,4.690946391781124,-0.06983143119468682,23,8,90.04497775363706,67.49548278884434,42.06766003252723,3,108,51,1,0.4124233990521132,2
STU10422,2026S1,4.746640755574516,4.815312188359688,0.06867143278517229,23,8,90.5145335928065,68.16070375479902,47.28121633703523,5,108,10,1,0.38949131925363656,2
STU10423,2026S1,2.9013465187152967,2.676942713563776,-0.2244038051515207,23,8,72.16516466190427,79.98293989063097,50.45914968959488,4,70,45,1,0.7016587491663181,1
STU10424,2026S1,3.0742385913025294,2.5380207444006246,-0.5362178469019048,23,8,76.9358256596815,91.55359441002354,53.49593528327105,1,94,40,1,0.4771879161577738,1
STU10425,2026S1,4.643002927627968,4.6315909939970075,-0.011411933630960824,23,8,79.59786064981792,80.40540701505641,57.739908812551505,2,78,6,0,0.38246405788322035,2
STU10426,2026S1,3.5425643199204635,4.002198938866349,0.45963461894588553,23,8,76.25054008946168,75.2149707032589,71.41579955580282,5,30,23,1,0.20175234714708912,1
STU10427,2026S1,4.287437906633104,4.243503099628092,-0.04393480700501229,23,8,84.05144081524887,71.42031520899366,44.76874003796879,3,13,7,0,0.28257571638168827,2
STU10428,2026S1,3.454835004183315,3.6224071213633975,0.16757211718008236,23,8,69.19140733630432,84.02645653127276,51.23809767199734,3,106,11,1,0.8557679515138361,1
STU10429,2026S1,4.258413927705851,4.596478120234259,0.33806419252840847,23,8,63.59807380173792,57.2525892358864,36.49127056468765,2,109,9,1,0.8468649051656605,2
STU10430,2026S1,3.178593627604559,3.920035991256341,0.7414423636517817,23,8,81.42252051576506,39.827748209852885,48.41747215127627,1,67,10,1,1.3665363962677115,1
STU10431,2026S1,2.7397170464592,2.4240307555671525,-0.31568629089204725,23,8,52.11238073687644,73.7099365585762,61.25939011451677,4,81,19,2,0.9256204421138812,1
STU10432,2026S1,4.316121728427474,4.031388536561674,-0.2847331918657998,23,8,84.28566771406443,49.76024441315326,48.85248285568282,4,102,37,0,0.7071131911023265,1
STU10433,2026S1,2.6981122745627832,2.61044191327743,-0.08767036128535333,23,8,85.83874647288675,40.14326276392232,46.42801030018505,4,16,43,1,0.8775649797900072,1
STU10434,2026S1,2.594489439397777,2.779120430904072,0.1846309915062947,23,8,63.265611424819824,100.0,55.77556934575271,2,10,22,0,0.27986836554343086,1
STU10435,2026S1,2.564679464439225,1.8684689893995206,-0.6962104750397042,23,8,96.33130056982948,10.0,69.24817500498227,3,78,21,1,0.7618999176440702,1
STU10436,2026S1,2.7997369962963727,2.99586467469659,0.19612767840021705,23,8,69.73261818174103,82.48638800449162,48.475556827508726,1,86,44,0,0.5599505361341593,1
STU10437,2026S1,2.8890723558375666,2.9335515720519942,0.04447921621442763,23,8,68.44138813988197,48.500714371584074,83.39319140250845,3,73,21,2,1.277249724109117,1
STU10438,2026S1,2.538162705454975,2.3779793986544906,-0.16018330680048454,23,8,65.19718125032755,53.948207660800335,49.76599277439811,5,99,38,1,0.9698965587353018,1
STU10439,2026S1,2.5227945996296532,2.650447584565239,0.12765298493558586,23,8,81.72156353187053,78.64025653663958,57.503560023784814,1,85,40,2,0.870348154519719,1
STU10440,2026S1,3.718863349939536,3.9857581196488443,0.2668947697093085,23,8,69.12958027015135,100.0,85.84174173979466,2,17,55,1,0.32341589893057243,1
STU10441,2026S1,3.695106854346917,4.003513387113357,0.30840653276644003,23,8,53.4429911518203,84.02244716197234,75.33896114554408,3,69,2,0,1.5,1
STU10442,2026S1,2.745437183935415,2.7498661982513615,0.004429014315946667,23,8,80.12428408505828,49.606784653463826,62.49856427341393,3,43,59,1,0.5420487701820975,1
STU10443,2026S1,2.8496571621958906,2.9474670610585867,0.09780989886269609,23,8,70.63062094222798,69.09022932359312,71.685939937434,3,95,34,0,0.41699231636892486,1
STU10444,2026S1,2.715871755093719,2.802368300848441,0.08649654575472177,23,8,91.28889164529372,64.23111333358715,42.190613990987714,0,18,15,2,0.8795838661823978,1
STU10445,2026S1,3.43944783723951,3.8088070214334686,0.3693591841939585,23,8,79.63150911358605,28.534363245570432,97.51568077498735,1,82,17,0,0.1590873821782387,1
STU10446,2026S1,3.474671275841124,3.589036140224072,0.11436486438294802,23,8,78.9923223077165,71.1546900747048,43.13328574104999,4,54,12,0,0.3241529161765143,1
STU10447,2026S1,2.829979751141446,3.023546735898316,0.19356698475686995,23,8,90.21760543379213,56.541683052855376,68.7525070532764,4,91,21,2,0.36909500855844435,1
STU10448,2026S1,3.4346427321381614,3.7024408969772677,0.26779816483910635,23,8,77.40023222739369,84.78536359484819,85.21485986717926,2,26,54,0,0.6851821927767355,1
STU10449,2026S1,3.4072954407110814,3.9948646607981995,0.5875692200871181,23,8,86.73297851546951,63.834976698661684,69.73419414827593,2,16,8,0,0.6904290458794223,1
STU10450,2026S1,4.146736126349014,3.9709916684482187,-0.17574445790079496,23,8,65.25229298486173,100.0,64.07459981013135,3,112,5,0,0.4169555707380245,1
STU10451,2026S1,3.59735258069603,4.085065188850197,0.48771260815416717,23,8,99.69058487113934,77.04953750211673,85.25954699311356,7,60,46,1,0.5242455266295546,1
STU10452,2026S1,4.004986612633255,4.746316546507548,0.7413299338742929,23,8,79.13147433755069,74.26809193431457,76.16671741666929,4,107,8,1,0.1,2
STU10453,2026S1,3.722346302635402,3.565733472913104,-0.15661282972229795,23,8,56.97401520389843,100.0,56.235435610953544,2,25,17,1,0.5547841160185749,1
STU10454,2026S1,1.5068826092258787,1.4418455660508334,-0.06503704317504533,23,8,77.06784693404683,76.00587393871638,92.76367030258463,1,66,51,5,0.6409273501976714,0
STU10455,2026S1,2.637453230610284,2.508917942283533,-0.1285352883267512,23,8,77.799991788679,100.0,51.600244447449896,2,101,44,0,0.9224925629788988,1
STU10456,2026S1,2.5838604168989225,2.7809269390556417,0.19706652215671916,23,8,76.87193351243835,47.38712094195464,94.25877518378863,4,34,32,2,0.5921601399501154,1
STU10457,2026S1,3.4273844563227924,2.868881465497009,-0.5585029908257835,23,8,40.50186072580188,29.651749208402663,75.67837405069436,2,31,37,1,0.808431382431078,1
STU10458,2026S1,4.630243868753642,4.48039443170509,-0.1498494370485517,23,8,66.7787483591595,74.48812842393922,57.91687086515569,4,64,50,0,0.5246521586514676,2
STU10459,2026S1,3.5862481495748577,3.5041554964471144,-0.08209265312774328,23,8,54.25723828152076,94.01062195019851,46.62006381507609,1,43,57,0,1.2211655953458718,1
STU10460,2026S1,2.6215013786388606,2.513173071678101,-0.10832830696075968,23,8,54.47465314455519,47.065668130321114,67.87887852957338,6,24,21,0,0.6260471541791326,1
STU10461,2026S1,3.4088010875064576,3.2974523463502976,-0.11134874115616,23,8,77.4962845913024,61.212894045289296,53.8827567365728,3,25,32,2,0.618952323989792,1
STU10462,2026S1,3.814697593810771,3.667919720329245,-0.14677787348152593,23,8,66.58739672559665,36.476574876141214,66.94167460206315,5,25,55,0,0.3262999805246813,1
STU10463,2026S1,2.715186635898372,2.948402335844172,0.23321569994580038,23,8,69.5439212809509,69.3714716788295,78.74354698556276,4,47,53,2,0.8808554448615464,1
STU10464,2026S1,4.43687352321213,4.5983467888822185,0.16147326567008857,23,8,61.57593356684451,69.75879470733105,80.9117452844205,5,95,43,1,0.7266826237123152,2
